name,key,issues,datasetKey,publishingOrgKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,scientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,dateIdentified,year,month,day,eventDate,modified,lastInterpreted,references,license,identifiers,facts,relations,class,countryCode,country,rightsHolder,identifier,informationWithheld,verbatimEventDate,datasetName,collectionCode,gbifID,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,identificationID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimLocality,occurrenceRemarks,continent,stateProvince,scientificNameID,county,fieldNumber,eventRemarks,lifeStage,recordNumber,habitat,institutionID,higherGeography,locality,language,type,preparations,higherClassification,identifiedBy,georeferenceSources,individualCount,dynamicProperties,identificationVerificationStatus,locationAccordingTo,locationRemarks,georeferencedDate,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,accessRights,collectionID,verbatimCoordinateSystem,georeferenceRemarks,establishmentMeans,occurrenceStatus,startDayOfYear,disposition,ownerInstitutionCode,sex,infraspecificEpithet,bibliographicCitation,elevation,verbatimElevation
Gambelia sila,1145540746,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.791+0000,2017-06-04T01:34:06.390+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,14,1974-06-14T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.587+0000,http://arctos.database.museum/guid/MVZ:Herp:229540,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229540?seid=87682,NA,14 Jun 1974,NA,Amphibian and reptile specimens,1145540746,http://arctos.database.museum/guid/MVZ:Herp:229540?seid=87682,NA,Collector(s): Kristine Tollestrup,229540,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-32,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,165,collector number=D-32,http://arctos.database.museum/guid/MVZ:Herp:229540,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145540731,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.784+0000,2017-06-04T01:34:06.347+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,2,1974-06-02T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.475+0000,http://arctos.database.museum/guid/MVZ:Herp:229526,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229526?seid=1143591,NA,2 Jun 1974,NA,Amphibian and reptile specimens,1145540731,http://arctos.database.museum/guid/MVZ:Herp:229526?seid=1143591,NA,Collector(s): Kristine Tollestrup,229526,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-18,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,153,collector number=D-18,http://arctos.database.museum/guid/MVZ:Herp:229526,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145540706,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.786+0000,2017-06-04T01:34:06.345+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,3,1974-06-03T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.488+0000,http://arctos.database.museum/guid/MVZ:Herp:229533,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229533?seid=116027,NA,3 Jun 1974,NA,Amphibian and reptile specimens,1145540706,http://arctos.database.museum/guid/MVZ:Herp:229533?seid=116027,NA,Collector(s): Kristine Tollestrup,229533,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-25,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=male ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,154,collector number=D-25,http://arctos.database.museum/guid/MVZ:Herp:229533,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,MALE,NA,NA,NA,NA
Gambelia sila,1145540737,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.783+0000,2017-06-04T01:34:06.353+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,3,1974-06-03T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.532+0000,http://arctos.database.museum/guid/MVZ:Herp:229531,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229531?seid=137256,NA,3 Jun 1974,NA,Amphibian and reptile specimens,1145540737,http://arctos.database.museum/guid/MVZ:Herp:229531?seid=137256,NA,Collector(s): Kristine Tollestrup,229531,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-23,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=male ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,154,collector number=D-23,http://arctos.database.museum/guid/MVZ:Herp:229531,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,MALE,NA,NA,NA,NA
Gambelia sila,1145540738,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.786+0000,2017-06-04T01:34:06.401+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,2,1974-06-02T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.556+0000,http://arctos.database.museum/guid/MVZ:Herp:229523,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229523?seid=1143592,NA,2 Jun 1974,NA,Amphibian and reptile specimens,1145540738,http://arctos.database.museum/guid/MVZ:Herp:229523?seid=1143592,NA,Collector(s): Kristine Tollestrup,229523,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-15,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=male ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,153,collector number=D-15,http://arctos.database.museum/guid/MVZ:Herp:229523,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,MALE,NA,NA,NA,NA
Gambelia sila,1145540744,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.791+0000,2017-06-04T01:34:06.367+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,17,1974-06-17T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.596+0000,http://arctos.database.museum/guid/MVZ:Herp:229546,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229546?seid=66245,NA,17 Jun 1974,NA,Amphibian and reptile specimens,1145540744,http://arctos.database.museum/guid/MVZ:Herp:229546?seid=66245,NA,Collector(s): Kristine Tollestrup,229546,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-38,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,168,collector number=D-38,http://arctos.database.museum/guid/MVZ:Herp:229546,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145540692,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.784+0000,2017-06-04T01:34:06.391+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,14,1974-06-14T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.581+0000,http://arctos.database.museum/guid/MVZ:Herp:229537,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229537?seid=358648,NA,14 Jun 1974,NA,Amphibian and reptile specimens,1145540692,http://arctos.database.museum/guid/MVZ:Herp:229537?seid=358648,NA,Collector(s): Kristine Tollestrup,229537,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-29,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=male ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,165,collector number=D-29,http://arctos.database.museum/guid/MVZ:Herp:229537,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,MALE,NA,NA,NA,NA
Gambelia sila,1145540741,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.787+0000,2017-06-04T01:34:06.406+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,27,1974-06-27T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.602+0000,http://arctos.database.museum/guid/MVZ:Herp:229547,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229547?seid=1424067,NA,27 Jun 1974,NA,Amphibian and reptile specimens,1145540741,http://arctos.database.museum/guid/MVZ:Herp:229547?seid=1424067,NA,Collector(s): Kristine Tollestrup,229547,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-38-A,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=male ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,178,collector number=D-38-A,http://arctos.database.museum/guid/MVZ:Herp:229547,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,MALE,NA,NA,NA,NA
Gambelia sila,1145540751,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.792+0000,2017-06-04T01:34:06.347+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,17,1974-06-17T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.518+0000,http://arctos.database.museum/guid/MVZ:Herp:229545,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229545?seid=187071,NA,17 Jun 1974,NA,Amphibian and reptile specimens,1145540751,http://arctos.database.museum/guid/MVZ:Herp:229545?seid=187071,NA,Collector(s): Kristine Tollestrup,229545,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-37,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,168,collector number=D-37,http://arctos.database.museum/guid/MVZ:Herp:229545,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145486394,cdrep,09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:46:44.034+0000,2017-06-04T01:33:20.059+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,1999-01-27T00:00:00.000+0000,1974,6,20,1974-06-20T00:00:00.000+0000,2014-06-13T16:05:04.000+0000,2017-06-04T01:36:24.594+0000,http://arctos.database.museum/guid/MVZ:Herp:180653,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:180653?seid=1000201,NA,20 Jun 1974,NA,Amphibian and reptile specimens,1145486394,http://arctos.database.museum/guid/MVZ:Herp:180653?seid=1000201,NA,Collector(s): Kristine Tollestrup,180653,NA,MVZ,NA,NA,NA,35.865205939868225,-119.91539772213076,30,WGS84,"Kettleman Hills, N of Devil's Den Rd. and W of Ave. 25",NA,NORTH_AMERICA,California,NA,Kings County,NA,NA,NA,KH-2,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kings County","Kettleman Hills, N of Devil's Den Rd. and W of Ave. 25",en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)","Museum of Vertebrate Zoology, University of California, Berkeley",Topozone USGS 1:100000,1,sex=unknown ; age class=adult/juvenile,legacy,Tamrya D. d'Artenay,NA,2000-12-06 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,171,collector number=KH-2,http://arctos.database.museum/guid/MVZ:Herp:180653,"<i>Gambelia sila</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1145540688,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.782+0000,2017-06-04T01:34:06.399+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,14,1974-06-14T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.603+0000,http://arctos.database.museum/guid/MVZ:Herp:229539,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229539?seid=1437247,NA,14 Jun 1974,NA,Amphibian and reptile specimens,1145540688,http://arctos.database.museum/guid/MVZ:Herp:229539?seid=1437247,NA,Collector(s): Kristine Tollestrup,229539,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-31,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,165,collector number=D-31,http://arctos.database.museum/guid/MVZ:Herp:229539,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145540728,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.786+0000,2017-06-04T01:34:06.337+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,6,3,1974-06-03T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.457+0000,http://arctos.database.museum/guid/MVZ:Herp:229535,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229535?seid=429786,NA,3 Jun 1974,NA,Amphibian and reptile specimens,1145540728,http://arctos.database.museum/guid/MVZ:Herp:229535?seid=429786,NA,Collector(s): Kristine Tollestrup,229535,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-27,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,154,collector number=D-27,http://arctos.database.museum/guid/MVZ:Herp:229535,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
Gambelia sila,1145540699,"cdrep,cdround",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:47:10.789+0000,2017-06-04T01:34:06.339+0000,77,none,PRESERVED_SPECIMEN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1974,7,8,1974-07-08T00:00:00.000+0000,2016-05-23T22:55:07.000+0000,2017-06-04T01:38:11.482+0000,http://arctos.database.museum/guid/MVZ:Herp:229549,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,Reptilia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Herp:229549?seid=714700,NA,8 Jul 1974,NA,Amphibian and reptile specimens,1145540699,http://arctos.database.museum/guid/MVZ:Herp:229549?seid=714700,NA,Collector(s): Kristine Tollestrup,229549,NA,MVZ,NA,NA,NA,35.79031460298851,-119.40933727781677,1207.01,WGS84,3 mi W Hwy. 43 on Kern-Tulare Co. line,NA,NORTH_AMERICA,California,NA,Kern County,NA,NA,NA,D-40,NA,urn:lsid:biocol.org:col:34777,"North America, United States, California, Kern County",3 mi W Hwy. 43 on Kern-Tulare County line,en,PhysicalObject,whole organism (ethanol),"Animalia; Chordata; Reptilia; Squamata; Iguanidae;  (Stejneger, 1890)",unknown,Terrain Navigator 3.02 USGS 1:100000,1,sex=female ; age class=adult/juvenile,field,Tamrya D. d'Artenay,Coordinates plot to Kern/Tulare county line.,2001-05-01 00:00:00.0,ICZN,Tamrya D. d'Artenay,not recorded,unverified,189,collector number=D-40,http://arctos.database.museum/guid/MVZ:Herp:229549,<i>Gambelia sila</i> (accepted ID) identified by unknown; method: field,A,http://www.vertnet.org/resources/norms.html,urn:lsid:biocol.org:col:34818,decimal degrees,NA,NA,NA,NA,NA,NA,FEMALE,NA,NA,NA,NA
